customer_id,age,gender,city,signup_days_ago,total_spend,avg_order_value,purchase_frequency,time_since_last_purchase,most_frequent_category,customer_support_calls,discount_usage_rate,device_type,preferred_purchase_time,email_open_rate,app_opens_last_30d,engagement_score
CUST_02331,66,Female,Houston,676,535.51,80.06,2.48,89,Clothing,2,0.3,Mobile,Morning,0.72,10,45.55
CUST_02332,29,Female,Columbus,1002,288.87,113.49,0.15,75,Sports,1,0.28,Mobile,Evening,0.93,9,48.85
CUST_02333,44,Other,Los Angeles,1791,999.46,88.86,1.8,144,Electronics,1,0.19,Tablet,Evening,0.76,11,47.17
CUST_02334,25,Female,Fort Worth,896,74.97,63.29,2.85,137,Sports,1,0.31,Desktop,Morning,0.74,5,24.51
CUST_02335,42,Male,Columbus,1004,934.71,83.77,1.95,89,Sports,3,0.63,Tablet,Evening,0.37,11,29.31
CUST_02336,63,Male,Philadelphia,1600,12.09,81.91,2.56,114,Beauty,2,0.07,Tablet,Afternoon,0.69,10,53.07
CUST_02337,21,Female,Jacksonville,307,699.59,80.17,1.44,169,Home,0,0.26,Desktop,Morning,0.89,10,30.17
CUST_02338,50,Other,San Antonio,1100,425.91,84.6,2.32,143,Sports,0,0.49,Tablet,Evening,0.84,8,32.62
CUST_02339,18,Other,Houston,1046,596.55,97.68,3.26,165,Sports,1,0.28,Mobile,Afternoon,0.79,8,36.94
CUST_02340,36,Female,Jacksonville,60,265.81,101.87,2.52,141,Home,1,0.33,Mobile,Evening,0.86,14,42.81
CUST_02341,48,Male,Austin,386,999.17,75.05,2.27,163,Home,2,0.1,Desktop,Afternoon,0.66,10,48.28
CUST_02342,33,Female,San Antonio,56,187.82,40.55,2.12,140,Sports,1,0.25,Mobile,Morning,0.46,9,36.85
CUST_02343,31,Other,Fort Worth,168,160.76,77.12,1.94,154,Electronics,1,0.2,Mobile,Afternoon,0.89,13,28.59
CUST_02344,65,Other,Austin,1436,179.59,71.06,1.28,7,Electronics,1,0.06,Mobile,Morning,0.79,6,33.93
CUST_02345,22,Female,San Diego,717,744.42,88.77,1.69,86,Electronics,2,0.28,Mobile,Morning,0.91,7,57.75
CUST_02346,58,Male,Austin,865,341.89,44.73,2.2,52,Beauty,1,0.13,Desktop,Morning,0.38,13,63.71
CUST_02347,43,Female,Chicago,1795,385.11,87.51,0.03,132,Beauty,0,0.17,Desktop,Afternoon,0.93,11,43.62
CUST_02348,45,Male,Charlotte,1215,890.87,78.19,3.29,132,Electronics,1,0.47,Desktop,Evening,0.57,10,54.76
CUST_02349,19,Male,Los Angeles,482,895.98,50.65,1.49,81,Electronics,1,0.35,Desktop,Afternoon,0.71,11,57.65
CUST_02350,67,Female,Phoenix,1591,88.21,23.15,0.82,47,Electronics,2,0.45,Mobile,Afternoon,0.85,10,31.16
CUST_02351,23,Female,Los Angeles,1440,399,96.73,4.01,23,Home,0,0.11,Mobile,Morning,0.57,7,73.73
CUST_02352,26,Male,San Jose,340,67.35,50.27,2.2,41,Clothing,0,0.26,Tablet,Evening,0.54,6,55.45
CUST_02353,50,Male,Phoenix,796,1014.48,38,3.09,136,Beauty,1,0.27,Desktop,Evening,0.92,8,51.78
CUST_02354,58,Male,San Jose,892,907.02,60.89,1.33,121,Beauty,0,0.23,Desktop,Morning,0.71,12,56.87
CUST_02355,42,Male,Charlotte,776,946.39,104.28,3.13,90,Beauty,1,0.14,Desktop,Evening,0.96,6,62.62
CUST_02356,65,Other,Fort Worth,1283,610.15,79.88,2.73,138,Clothing,3,0.48,Tablet,Evening,0.38,15,48.16
CUST_02357,30,Female,Philadelphia,1374,314.5,86.12,1.68,136,Sports,1,0.18,Desktop,Evening,0.88,8,43.69
CUST_02358,26,Male,San Diego,601,259.36,73.8,0.3,76,Beauty,0,0.11,Mobile,Evening,0.57,6,46.52
CUST_02359,30,Female,Philadelphia,437,251.45,82.54,3.05,60,Sports,1,0.09,Mobile,Evening,0.52,11,74.19
CUST_02360,48,Male,Houston,1246,34.25,69.9,1.8,82,Home,3,0.63,Mobile,Afternoon,0.97,12,45.71
CUST_02361,58,Female,Chicago,1437,1486.69,63.23,3.18,71,Electronics,1,0.11,Tablet,Evening,0.95,5,75.48
CUST_02362,28,Female,Columbus,1374,299.17,58.99,1.65,54,Electronics,1,0.18,Desktop,Evening,0.51,12,62.51
CUST_02363,21,Male,Columbus,1506,1330.45,67.34,1.93,107,Home,1,0.54,Mobile,Morning,0.88,10,48.66
CUST_02364,51,Male,Los Angeles,1625,1057.05,135.34,2.36,24,Electronics,0,0.31,Desktop,Afternoon,0.87,9,51.56
CUST_02365,55,Female,Fort Worth,1083,881.91,89.26,3.98,126,Home,2,0.27,Mobile,Afternoon,0.54,7,39.34
CUST_02366,63,Female,New York,152,443.74,53.56,1.19,55,Electronics,1,0.1,Tablet,Evening,0.86,8,80.49
CUST_02367,21,Female,Los Angeles,934,53.55,41.74,1.58,26,Home,0,0.1,Tablet,Afternoon,0.92,10,59.81
CUST_02368,55,Other,Los Angeles,540,195.72,72.74,1.45,150,Home,1,0.29,Mobile,Evening,0.86,15,31.62
CUST_02369,36,Male,Charlotte,225,462.65,32.27,1.37,39,Electronics,2,0.13,Mobile,Afternoon,0.81,16,90.9
CUST_02370,23,Other,Phoenix,1342,6.77,97.65,1.94,114,Sports,1,0.2,Mobile,Evening,0.63,5,36.76
CUST_02371,51,Other,Dallas,563,21.78,11.18,3.12,57,Beauty,0,0.73,Mobile,Morning,0.22,10,40.39
CUST_02372,35,Male,New York,1799,566.08,67.2,1.63,35,Beauty,0,0.15,Desktop,Morning,0.6,7,45.56
CUST_02373,30,Male,Houston,1303,1095.53,30,3.88,159,Clothing,0,0.36,Mobile,Evening,0.91,8,45.87
CUST_02374,58,Other,San Jose,558,966.07,86.2,3.32,127,Clothing,0,0.08,Mobile,Evening,0.74,14,61.68
CUST_02375,40,Male,San Antonio,1498,92.05,56.05,1.89,150,Electronics,0,0.12,Desktop,Evening,0.71,11,53.33
CUST_02376,36,Female,Austin,618,1210.87,92.62,1.27,167,Beauty,4,0.06,Tablet,Evening,0.89,6,33.07
CUST_02377,62,Female,Columbus,1820,595.86,20.9,2.74,110,Clothing,0,0.39,Tablet,Evening,0.4,15,42.55
CUST_02378,28,Other,San Jose,24,629.96,103.24,3.49,175,Beauty,1,0.28,Tablet,Evening,0.74,10,29.5
CUST_02379,18,Other,Chicago,1543,181.23,83.78,3.04,151,Home,0,0.11,Mobile,Afternoon,0.71,15,63.7
CUST_02380,41,Male,San Diego,368,629.38,74.13,1.31,166,Sports,1,0.23,Mobile,Afternoon,0.63,6,24.7
CUST_02381,24,Male,Chicago,999,618.54,53.94,1.85,39,Home,1,0.06,Mobile,Evening,0.66,13,63.96
CUST_02382,42,Other,San Diego,335,451.52,67.26,0.55,28,Clothing,2,0.49,Mobile,Morning,0.26,8,43.91
CUST_02383,38,Other,Fort Worth,1457,221.03,92.93,0.68,44,Clothing,0,0.15,Mobile,Morning,0.79,14,39.28
CUST_02384,32,Female,Los Angeles,3,833.04,54.11,2.96,108,Electronics,0,0.32,Tablet,Evening,0.67,6,31.74
CUST_02385,18,Female,Phoenix,1008,1386.44,72.21,2.59,90,Sports,0,0.34,Desktop,Morning,0.82,7,70.37
CUST_02386,29,Male,Houston,1282,1019.68,67.48,3.65,33,Sports,1,0.54,Desktop,Evening,0.5,11,34.58
CUST_02387,24,Female,Austin,263,139.18,79.54,0.82,89,Beauty,2,0.42,Mobile,Morning,0.84,11,48.52
CUST_02388,32,Male,Dallas,121,295,40.15,3.36,14,Electronics,1,0.05,Mobile,Afternoon,0.33,13,64.58
CUST_02389,38,Male,Chicago,1744,209.59,111.3,3.31,69,Sports,1,0.29,Tablet,Afternoon,0.64,12,49.2
CUST_02390,36,Male,Jacksonville,21,614.61,98.41,4.08,81,Clothing,0,0.15,Mobile,Morning,0.79,7,52.46
CUST_02391,46,Female,Austin,905,890.38,30.68,2.87,70,Home,1,0.15,Tablet,Morning,0.6,8,65.67
CUST_02392,42,Other,Phoenix,140,121.54,25.89,-0.57,129,Home,1,0.25,Desktop,Morning,0.8,7,60.47
CUST_02393,50,Other,San Jose,1501,1471.34,110.15,2.56,97,Sports,2,0.03,Desktop,Morning,0.91,6,56.9
CUST_02394,66,Female,Dallas,1816,565.56,76.66,0.14,128,Home,2,0.51,Desktop,Afternoon,0.59,5,27.77
CUST_02395,49,Other,Fort Worth,1313,123.24,29.95,-0.18,120,Clothing,1,0.23,Desktop,Afternoon,0.74,16,33.82
CUST_02396,66,Male,Philadelphia,206,231.89,62.64,2.28,124,Beauty,1,0.38,Mobile,Evening,0.58,10,17.13
CUST_02397,52,Other,Los Angeles,43,55.25,67.75,2.8,109,Clothing,0,0.1,Tablet,Afternoon,0.98,12,54.34
CUST_02398,61,Female,New York,850,454.49,90.98,0.29,129,Sports,1,0.13,Desktop,Afternoon,0.69,7,34.39
CUST_02399,55,Other,Jacksonville,1142,92.68,98.62,-0.18,163,Clothing,2,0.2,Mobile,Afternoon,0.64,12,19.04
CUST_02400,43,Male,Austin,1029,590.6,78.14,1.57,27,Clothing,1,0.49,Tablet,Evening,0.82,3,33.05
CUST_02401,28,Male,New York,207,668.27,70.69,2.52,102,Home,2,0.29,Mobile,Evening,0.79,6,50.81
CUST_02402,52,Female,San Antonio,635,326.32,63.14,1.98,147,Beauty,1,0.49,Tablet,Afternoon,0.55,8,41.53
CUST_02403,25,Female,Columbus,345,49.26,110.2,1.66,164,Electronics,0,0.29,Tablet,Morning,0.81,7,34.3
CUST_02404,63,Female,Jacksonville,1166,471.92,64.44,0.79,58,Sports,3,0.27,Mobile,Evening,0.74,11,35.32
CUST_02405,31,Male,Los Angeles,372,232.77,87.92,1.66,43,Sports,1,0.52,Mobile,Afternoon,0.3,5,35.07
CUST_02406,27,Other,San Antonio,1256,1494.35,48.16,3,139,Clothing,0,0.11,Desktop,Afternoon,0.85,8,70.09
CUST_02407,19,Other,New York,1188,359.96,43.33,2.18,31,Home,0,0.52,Desktop,Morning,0.87,7,47.97
CUST_02408,63,Female,Houston,547,37.51,79.77,2.33,37,Home,0,0.3,Tablet,Morning,0.31,17,52.83
CUST_02409,26,Other,San Jose,1388,505.37,65.51,3.78,30,Sports,1,0.31,Tablet,Afternoon,0.75,10,51.4
CUST_02410,20,Other,Charlotte,984,755.6,40.63,3.99,17,Electronics,1,0.11,Desktop,Morning,0.87,11,65.97
CUST_02411,38,Female,Charlotte,335,87.48,66.95,3.89,156,Electronics,0,0.12,Tablet,Morning,0.43,9,37.16
CUST_02412,43,Female,Fort Worth,11,298.06,137.19,4.67,50,Beauty,1,0.46,Desktop,Afternoon,0.82,7,54.35
CUST_02413,25,Male,Austin,1432,679.72,74.06,1.14,156,Clothing,1,0.68,Mobile,Afternoon,0.7,8,29.16
CUST_02414,65,Male,Houston,75,10.35,67.5,0.81,90,Sports,1,0.4,Desktop,Evening,0.68,14,34.44
CUST_02415,19,Male,Charlotte,1324,14.7,67.55,2.55,62,Electronics,1,0.3,Mobile,Afternoon,0.86,11,66.66
CUST_02416,23,Male,Phoenix,947,564.92,104.97,1.74,111,Electronics,0,0.36,Tablet,Evening,0.67,11,48.81
CUST_02417,45,Other,Columbus,913,645.72,71.37,2.04,80,Home,0,0.25,Mobile,Morning,0.97,15,65.41
CUST_02418,46,Other,Columbus,1405,934.98,81.21,-0.05,19,Beauty,0,0.14,Tablet,Evening,0.69,11,56.42
CUST_02419,43,Male,San Jose,710,255.08,92.92,2.33,158,Sports,0,0.24,Mobile,Evening,0.85,13,48.19
CUST_02420,42,Male,Charlotte,853,246.97,107.6,1.59,30,Beauty,1,0.11,Tablet,Evening,0.67,14,63.11
CUST_02421,29,Female,Charlotte,776,401.89,56.81,1.62,84,Electronics,0,0.27,Tablet,Afternoon,0.63,13,53.87
CUST_02422,22,Other,New York,886,708.02,50.94,1.86,134,Beauty,1,0.32,Desktop,Afternoon,0.72,8,41.38
CUST_02423,51,Other,San Antonio,736,512.21,57.15,0.4,11,Electronics,2,0.11,Tablet,Afternoon,0.55,7,36.04
CUST_02424,65,Male,Austin,634,198.25,91.33,1.38,42,Home,1,0.19,Mobile,Evening,0.78,9,43.74
CUST_02425,54,Other,Los Angeles,1610,212.74,94.19,3.48,48,Clothing,2,0.19,Tablet,Afternoon,0.78,3,41.59
CUST_02426,32,Female,Jacksonville,1052,719.86,79.9,2.33,106,Sports,1,0.21,Mobile,Afternoon,0.44,8,44.09
CUST_02427,61,Female,Charlotte,1487,382.48,99.48,3.45,39,Clothing,1,0.09,Tablet,Evening,0.51,12,61.65
CUST_02428,53,Other,Austin,396,51.56,94.22,0.82,159,Beauty,3,0.43,Tablet,Morning,0.77,8,29.7
CUST_02429,32,Male,Charlotte,683,83.02,59.45,2.25,14,Electronics,0,0.2,Desktop,Morning,0.98,6,63.73
CUST_02430,60,Other,Fort Worth,1400,952.54,37.51,0.93,89,Clothing,2,0.13,Tablet,Afternoon,0.76,6,51.53
CUST_02431,65,Female,Austin,421,3364.15,64.02,4.12,11,Home,0,0.19,Desktop,Evening,0.51,9,82.37
CUST_02432,40,Male,Fort Worth,364,204.5,88.43,0.88,110,Beauty,1,0.22,Tablet,Evening,0.64,10,55.36
CUST_02433,23,Other,Los Angeles,1240,244.45,87.34,3.02,153,Beauty,0,0.39,Tablet,Evening,0.61,6,44.23
CUST_02434,63,Male,San Diego,1125,83.91,29.92,1.59,157,Clothing,1,0.26,Mobile,Evening,0.75,12,37.34
CUST_02435,67,Male,Charlotte,1782,134.41,15.97,3.17,92,Beauty,2,0.63,Tablet,Evening,0.74,11,46.88
CUST_02436,61,Female,Dallas,93,276.37,92.26,0.66,157,Sports,1,0.77,Tablet,Morning,0.73,12,30.56
CUST_02437,60,Male,Philadelphia,1599,167.31,92.87,1.49,76,Clothing,0,0.34,Desktop,Morning,0.6,15,54.86
CUST_02438,62,Other,Austin,266,604.37,83.99,2.64,170,Clothing,2,0.55,Mobile,Afternoon,0.91,12,45.58
CUST_02439,38,Male,New York,206,385.93,97.64,1.92,21,Home,1,0.5,Mobile,Afternoon,0.59,13,66.29
CUST_02440,40,Male,New York,1104,863.82,80.26,2.17,16,Beauty,0,0.43,Mobile,Afternoon,0.7,5,50.2
CUST_02441,60,Other,Columbus,37,644.63,41.78,1.59,150,Home,0,0.24,Tablet,Morning,0.69,8,27.58
CUST_02442,33,Female,Austin,1035,68.54,67.24,1.8,24,Beauty,1,0.37,Tablet,Evening,0.8,11,49.86
CUST_02443,64,Female,San Antonio,1651,65.85,73.07,1.75,69,Clothing,1,0.05,Mobile,Evening,0.85,6,21.71
CUST_02444,32,Other,San Diego,1114,1130,60.75,1.25,36,Beauty,1,0.06,Mobile,Afternoon,0.52,4,55.76
CUST_02445,42,Other,Chicago,744,856.04,60.31,4.03,56,Home,0,0.27,Mobile,Morning,0.71,11,57.12
CUST_02446,53,Female,Dallas,19,315.48,72.69,3.64,98,Clothing,3,0.63,Mobile,Morning,0.64,13,20.26
CUST_02447,28,Male,Houston,1588,69.84,54.29,3.44,69,Beauty,0,0.39,Tablet,Evening,0.95,6,49.68
CUST_02448,68,Other,Houston,374,1144.22,21.72,2.72,21,Home,1,0.31,Desktop,Afternoon,0.85,9,75.08
CUST_02449,32,Male,Chicago,1810,131.14,77.68,3.02,3,Beauty,1,0.05,Desktop,Afternoon,1,12,75.86
CUST_02450,21,Other,San Diego,94,18.09,106.13,1.32,57,Home,0,0.62,Mobile,Afternoon,0.34,14,40.51
CUST_02451,38,Female,Dallas,32,1290.09,19.88,0.93,171,Sports,0,0.27,Desktop,Evening,0.68,10,49.5
CUST_02452,30,Male,New York,1687,827.57,79.15,3.29,73,Home,0,0.08,Tablet,Afternoon,0.96,5,50.93
CUST_02453,39,Male,Los Angeles,140,591.24,49.72,2.5,16,Electronics,1,0.32,Mobile,Evening,0.47,14,54.67
CUST_02454,36,Other,New York,1594,17.31,92,3.31,145,Beauty,2,0.32,Tablet,Evening,0.93,13,45.95
CUST_02455,51,Male,Columbus,973,375.85,84.52,2.46,18,Electronics,3,0.24,Desktop,Afternoon,0.77,7,38.92
CUST_02456,31,Other,Houston,1045,530.13,101.32,1.29,85,Sports,1,0.12,Tablet,Morning,0.68,9,54.97
CUST_02457,21,Female,San Jose,1173,712.2,53.89,0.86,60,Home,0,0.51,Mobile,Morning,0.69,12,45.65
CUST_02458,65,Male,San Antonio,1245,318.45,76.64,2.61,56,Clothing,1,0.54,Mobile,Evening,0.78,7,63.87
CUST_02459,69,Other,Columbus,733,1532.53,137.24,2.87,78,Clothing,1,0.61,Desktop,Evening,0.84,5,49.69
CUST_02460,63,Male,San Antonio,754,140.37,80.07,2.61,43,Home,1,0.16,Mobile,Afternoon,0.83,11,54.24
CUST_02461,44,Other,Jacksonville,1243,36.14,92.73,1.06,146,Sports,0,0.08,Tablet,Afternoon,0.57,12,38.92
CUST_02462,46,Other,Philadelphia,1565,202.31,110.08,2.28,152,Home,1,0.3,Desktop,Morning,0.3,17,44.03
CUST_02463,64,Other,Fort Worth,1583,542.07,52.94,2.33,36,Clothing,1,0.31,Desktop,Morning,0.56,10,44.82
CUST_02464,45,Female,Austin,58,668.1,24.53,1.38,145,Clothing,5,0.39,Desktop,Morning,0.55,11,31.46
CUST_02465,52,Male,Phoenix,1449,670.65,32.59,3.4,57,Clothing,4,0.32,Desktop,Evening,0.95,9,54.98
CUST_02466,25,Female,Austin,1299,58.65,46,1.91,11,Home,1,0.14,Mobile,Evening,0.82,12,81.49
CUST_02467,33,Other,Houston,140,1081.8,64.52,3.58,31,Sports,0,0.28,Tablet,Evening,0.8,7,61.26
CUST_02468,59,Other,Jacksonville,1047,164.83,87.42,2.45,153,Sports,0,0.04,Tablet,Morning,0.77,14,63
CUST_02469,53,Female,Fort Worth,901,117.8,98.83,1.91,153,Sports,2,0.08,Mobile,Evening,0.81,7,39.9
CUST_02470,47,Female,Columbus,378,476.55,48.11,2.19,174,Clothing,1,0.03,Desktop,Evening,0.84,8,55.57
CUST_02471,35,Male,San Diego,922,119.03,128.62,-0.02,169,Beauty,1,0.07,Mobile,Afternoon,0.78,11,14.4
CUST_02472,19,Other,San Antonio,373,354.68,107.5,2.05,88,Home,1,0.61,Tablet,Evening,0.67,11,34.02
CUST_02473,66,Female,Austin,1087,261.31,62.35,-0.27,50,Clothing,0,0.27,Tablet,Afternoon,0.89,14,54.94
CUST_02474,30,Other,Austin,1588,132.01,134.53,1.54,40,Sports,1,0.47,Mobile,Morning,0.41,6,36.86
CUST_02475,21,Other,San Jose,778,172.7,89.84,2.46,96,Home,0,0.03,Desktop,Evening,0.72,6,35.32
CUST_02476,43,Male,New York,1366,278.79,73.33,1.66,60,Sports,0,0.09,Tablet,Afternoon,0.85,9,61.79
CUST_02477,42,Male,Philadelphia,167,212.45,51.57,3.58,126,Electronics,0,0.19,Mobile,Morning,0.78,6,46.67
CUST_02478,47,Male,Columbus,1175,240.29,47.13,2.08,34,Clothing,2,0.83,Tablet,Afternoon,0.63,10,56.48
CUST_02479,28,Female,Los Angeles,523,664.83,98.43,2.73,84,Sports,0,0.21,Desktop,Morning,0.86,5,23.81
CUST_02480,24,Other,Houston,1631,92.19,77.41,1.95,21,Electronics,0,0.36,Desktop,Morning,0.71,9,64.76
CUST_02481,48,Female,Phoenix,584,493.92,85.61,2.44,39,Sports,1,0.26,Mobile,Evening,0.51,10,52.62
CUST_02482,61,Female,San Diego,501,566.85,46.58,1.77,53,Clothing,1,0.1,Desktop,Evening,0.57,11,44.42
CUST_02483,27,Male,Philadelphia,896,809.96,88.61,2.7,164,Beauty,0,0.56,Tablet,Evening,0.68,14,56.58
CUST_02484,56,Other,Austin,999,939.73,76.86,3.24,171,Sports,1,0.48,Mobile,Afternoon,0.55,10,45.63
CUST_02485,30,Other,Los Angeles,560,86.38,47.87,2.2,28,Sports,1,0.2,Tablet,Evening,0.38,11,49.38
CUST_02486,48,Male,Phoenix,1372,74.4,39.44,3.46,81,Electronics,0,0.3,Desktop,Afternoon,0.91,15,67.41
CUST_02487,24,Other,Charlotte,1296,476.96,75.96,1.81,116,Clothing,0,0.23,Tablet,Evening,0.78,13,50.31
CUST_02488,66,Male,Phoenix,1454,707.18,92.12,3.37,11,Sports,1,0.61,Tablet,Afternoon,0.43,13,61.29
CUST_02489,59,Female,Philadelphia,1012,158.95,101.53,2.86,148,Home,2,0.31,Tablet,Evening,0.67,14,38.62
CUST_02490,59,Female,New York,1631,373.11,80.82,1.85,39,Clothing,3,0.42,Tablet,Morning,0.79,10,48.9
CUST_02491,53,Male,San Diego,233,739.73,54.84,2.78,29,Electronics,1,0.32,Tablet,Morning,0.69,8,53.26
CUST_02492,37,Female,Chicago,560,729.44,75.52,2.75,63,Electronics,2,0.32,Tablet,Morning,0.9,13,58.93
CUST_02493,21,Female,Phoenix,1232,530.4,83.88,2.96,40,Electronics,0,0.44,Mobile,Morning,0.59,8,74.35
CUST_02494,24,Male,San Antonio,1477,41.03,55.89,-0.04,78,Clothing,0,0.19,Mobile,Morning,0.8,13,55.45
CUST_02495,18,Female,Chicago,1763,25.99,63.21,0.95,46,Clothing,1,0.07,Desktop,Morning,0.64,9,54.23
CUST_02496,61,Other,Columbus,1525,245.88,75.72,1.77,3,Sports,1,0.17,Tablet,Morning,0.51,11,53.97
CUST_02497,62,Female,San Jose,921,13.53,80.55,2.3,155,Electronics,1,0.06,Tablet,Evening,0.6,11,34.48
CUST_02498,59,Male,Charlotte,1613,1172.46,43.55,2.65,93,Electronics,1,0.09,Desktop,Morning,0.82,7,73.48
CUST_02499,64,Other,Fort Worth,861,10.18,61.21,1.61,175,Clothing,1,0.2,Desktop,Afternoon,0.7,9,37.3
CUST_02500,30,Other,Charlotte,1243,15.03,78.5,2.84,56,Clothing,1,0.37,Desktop,Afternoon,0.74,12,57.23
CUST_02501,39,Female,Philadelphia,872,90.36,87.42,-0.11,120,Home,5,0.04,Tablet,Afternoon,0.75,11,12.48
CUST_02502,38,Other,Phoenix,81,493.11,78.49,0.64,15,Electronics,2,0.16,Tablet,Evening,0.85,17,51.47
CUST_02503,39,Male,San Antonio,1573,389.96,82.3,1.5,95,Clothing,1,0.29,Mobile,Evening,0.65,12,42.04
CUST_02504,45,Other,San Jose,614,538.65,81.41,4.1,139,Clothing,0,0.09,Mobile,Morning,0.38,12,53.41
CUST_02505,26,Female,Charlotte,703,1120.06,54.45,2.93,54,Sports,0,0.27,Tablet,Morning,0.94,8,63.37
CUST_02506,43,Female,Austin,541,303.43,109.45,1.62,163,Electronics,0,0.31,Mobile,Evening,0.78,11,34.12
CUST_02507,26,Other,Chicago,765,22.43,65.39,3.69,142,Home,0,0.03,Mobile,Evening,0.78,10,72.72
CUST_02508,32,Male,Fort Worth,1275,720.9,56.13,1.03,146,Clothing,1,0.11,Tablet,Evening,0.69,12,44.38
CUST_02509,27,Male,Columbus,738,835.56,38.54,1.28,145,Sports,1,0.36,Mobile,Afternoon,0.89,9,33.08
CUST_02510,41,Female,Los Angeles,606,25.59,62.08,2.28,155,Sports,2,0.15,Mobile,Morning,0.18,9,26.26
CUST_02511,59,Female,Houston,1439,139.1,57.64,2.12,150,Beauty,0,0.26,Desktop,Evening,0.89,9,54.79
CUST_02512,25,Male,Chicago,1110,736.14,65.59,2.42,111,Electronics,0,0.19,Desktop,Afternoon,0.7,14,61.39
CUST_02513,41,Other,Charlotte,622,235.93,82.96,1.65,10,Sports,1,0.06,Desktop,Morning,0.68,9,60.07
CUST_02514,33,Other,Houston,1241,319.95,104.74,2.7,170,Home,0,0.56,Tablet,Morning,0.34,12,49.06
CUST_02515,66,Other,San Antonio,1022,866.3,95.33,2.13,84,Electronics,0,0.13,Desktop,Morning,0.76,16,68.85
CUST_02516,43,Other,Phoenix,196,49.7,24.66,3.23,127,Home,0,0.55,Desktop,Evening,0.66,10,52.02
CUST_02517,44,Male,Houston,995,565.49,100.21,2.82,44,Sports,2,0.28,Tablet,Morning,0.95,6,52.62
CUST_02518,54,Female,Columbus,1321,121.03,88.03,1.34,38,Electronics,2,0.12,Desktop,Evening,0.85,11,74.98
CUST_02519,21,Female,Charlotte,946,32.35,120.03,0.83,78,Sports,2,0.54,Tablet,Evening,0.88,7,29
CUST_02520,67,Other,Philadelphia,44,543.09,59.06,3.08,151,Sports,1,0.26,Tablet,Morning,0.51,12,38.1
CUST_02521,41,Male,San Antonio,393,64.72,49.81,0.9,172,Sports,0,0.06,Tablet,Afternoon,0.6,11,24.64
CUST_02522,36,Male,Jacksonville,1467,687.2,96.62,3.06,35,Clothing,0,0.05,Mobile,Morning,0.57,9,58.19
CUST_02523,53,Other,Columbus,1114,113.27,93.84,1.74,96,Clothing,1,0.12,Tablet,Morning,0.83,11,59.69
CUST_02524,56,Other,Austin,155,24.86,58.08,2.63,107,Home,2,0.41,Desktop,Evening,0.42,13,47.12
CUST_02525,27,Other,Phoenix,978,52.29,68.65,1.39,3,Clothing,0,0.5,Tablet,Afternoon,0.65,15,42.81
CUST_02526,42,Female,Jacksonville,1502,920.28,86.97,2.47,101,Home,1,0.24,Desktop,Morning,0.49,10,46.79
CUST_02527,35,Other,San Antonio,1645,231.79,83.72,3.16,138,Clothing,1,0.25,Desktop,Evening,0.86,13,57.86
CUST_02528,36,Female,Chicago,59,179.96,74.09,1.56,84,Sports,1,0.37,Tablet,Evening,0.53,11,22.2
CUST_02529,53,Male,San Antonio,110,337.85,77.31,1.12,152,Clothing,1,0.09,Desktop,Evening,0.19,10,31.81
CUST_02530,27,Male,Jacksonville,479,501.1,54.54,1.21,49,Beauty,2,0.42,Tablet,Evening,0.69,6,47.82
CUST_02531,50,Female,Charlotte,618,18.9,69.96,-0.35,91,Sports,1,0.13,Desktop,Afternoon,0.93,11,30.91
CUST_02532,67,Female,Chicago,1757,1142.32,40.37,1.16,113,Beauty,0,0.13,Mobile,Evening,0.71,8,44.32
CUST_02533,22,Female,Columbus,1799,1590.81,74.86,3.23,51,Sports,0,0.18,Tablet,Afternoon,0.7,11,65.75
CUST_02534,64,Female,Philadelphia,1618,270.05,40.75,0.31,5,Clothing,1,0.35,Desktop,Evening,0.74,9,55.63
CUST_02535,66,Other,San Diego,784,266.05,47.41,1.47,45,Electronics,0,0.15,Tablet,Evening,0.81,9,40.76
CUST_02536,52,Male,Fort Worth,1073,1054.17,154.67,2.15,14,Home,2,0.49,Desktop,Morning,0.94,10,61.48
CUST_02537,61,Other,Charlotte,1401,280.46,27.51,2.12,117,Sports,1,0.37,Desktop,Morning,0.9,6,53.98
CUST_02538,51,Female,Philadelphia,1056,969.63,99.37,1.17,32,Electronics,2,0.35,Tablet,Afternoon,0.92,16,58.52
CUST_02539,50,Other,San Jose,1510,14.37,81.81,3.32,80,Electronics,1,0.31,Mobile,Evening,0.79,7,51.51
CUST_02540,38,Other,Austin,601,336.33,82.51,2.76,124,Clothing,1,0.7,Mobile,Evening,0.86,11,45.47
CUST_02541,34,Male,Chicago,940,1522.77,48.33,1.04,139,Sports,0,0.22,Desktop,Morning,0.81,8,60.24
CUST_02542,39,Other,Jacksonville,992,145.71,93.25,1.85,30,Electronics,3,0.23,Mobile,Afternoon,0.61,11,54.25
CUST_02543,65,Male,Phoenix,531,154.73,29.56,1.41,33,Home,2,0.24,Mobile,Afternoon,0.84,8,44.07
CUST_02544,54,Female,Dallas,1027,497.29,62.66,2.49,31,Beauty,1,0.33,Desktop,Afternoon,0.9,12,50.99
CUST_02545,32,Other,San Diego,378,1303.14,75.47,3.48,22,Clothing,0,0.22,Desktop,Morning,0.77,8,79.15
CUST_02546,52,Female,Philadelphia,572,110.79,116.58,2.5,101,Clothing,1,0.16,Mobile,Morning,0.61,6,36.56
CUST_02547,45,Male,Dallas,1266,1273.29,91.39,3.61,68,Clothing,2,0.26,Mobile,Afternoon,0.71,7,52.42
